Format Version,1.21,Take Name,Take 2019-01-03 03.48.29 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2019-01-03 03.48.29 PM,Total Frames in Take,36415,Total Exported Frames,36415,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone
6,0.050000,0.052810,0.051597,-0.013848,-0.997175,-0.518452,0.631101,1.208193,0.098139,0.060933,-0.014765,-0.993196,-0.520259,0.712116,1.199493,-0.033066,0.059410,-0.042939,-0.996761,-0.525561,1.011068,1.139488,-0.164867,0.045457,-0.129865,-0.976672,-0.557632,1.327704,1.187860,-0.133596,0.051576,-0.159876,-0.976694,-0.596115,1.468604,1.213663,-0.213582,0.208471,-0.144012,-0.943495,-0.513860,1.313738,1.160316,-0.633765,0.578590,0.151927,-0.490402,-0.406439,1.336255,1.216381,-0.333239,0.709795,0.470797,-0.404343,-0.326566,1.088352,1.321710,-0.246538,0.538329,0.694839,-0.408191,-0.458463,0.838600,1.397829,-0.226987,0.315120,-0.055461,-0.919837,-0.589182,1.307519,1.151082,-0.545075,-0.159616,-0.449588,-0.689410,-0.687194,1.312575,1.076531,-0.116657,-0.314514,-0.606140,-0.721156,-0.840248,1.089532,1.000666,-0.022787,0.077131,0.773553,0.628607,-0.858992,0.825757,1.087572,-0.081401,-0.153601,-0.014177,-0.984672,-0.419628,0.634388,1.218275,0.067531,-0.152734,-0.090592,-0.981787,-0.418898,0.387409,1.177044,0.050616,-0.067931,-0.025150,-0.996088,-0.347599,0.037411,1.214731,-0.307427,0.222188,0.000867,-0.925268,-0.617276,0.627815,1.198111,0.021224,0.169306,0.030084,-0.984876,-0.583470,0.424748,1.055562,0.035352,0.419406,0.031792,-0.906553,-0.607335,0.066553,1.066918,,,,,,,,,,,,,,
7,0.058333,0.052903,0.051242,-0.013597,-0.997191,-0.517526,0.631277,1.208840,0.098288,0.059688,-0.013538,-0.993274,-0.519294,0.712292,1.200127,-0.033133,0.057994,-0.041840,-0.996889,-0.523923,1.011247,1.140083,-0.166049,0.044492,-0.128262,-0.976728,-0.555188,1.327943,1.188590,-0.133602,0.051043,-0.157241,-0.977149,-0.593165,1.468698,1.214770,-0.213701,0.206981,-0.141970,-0.944105,-0.511526,1.313889,1.160917,-0.633626,0.576460,0.154809,-0.492185,-0.403808,1.336024,1.216563,-0.333741,0.706821,0.471908,-0.407828,-0.323049,1.087976,1.320868,-0.244934,0.536606,0.694167,-0.412544,-0.452962,0.837627,1.397292,-0.226814,0.313763,-0.053630,-0.920452,-0.586888,1.307830,1.151902,-0.545637,-0.160843,-0.448187,-0.689592,-0.685158,1.313204,1.077715,-0.118046,-0.318954,-0.603629,-0.721087,-0.838698,1.090231,1.002630,-0.018015,0.080526,0.769685,0.633069,-0.857531,0.827473,1.090827,-0.082298,-0.152963,-0.012957,-0.984714,-0.418694,0.634511,1.218854,0.067580,-0.152850,-0.089888,-0.981830,-0.418608,0.387589,1.177277,0.048662,-0.068568,-0.026012,-0.996119,-0.347791,0.037505,1.215071,-0.307125,0.222584,0.001627,-0.925272,-0.616359,0.628043,1.198825,0.020528,0.170118,0.030911,-0.984725,-0.582878,0.424885,1.056330,0.034931,0.419749,0.031776,-0.906411,-0.607252,0.066704,1.067074,,,,,,,,,,,,,,
8,0.066667,0.052996,0.050630,-0.012954,-0.997226,-0.516541,0.631349,1.209505,0.098388,0.058472,-0.012397,-0.993351,-0.518210,0.712365,1.200784,-0.033201,0.056719,-0.040711,-0.997007,-0.522218,1.011327,1.140725,-0.166925,0.043578,-0.126469,-0.976853,-0.552668,1.328082,1.189361,-0.133666,0.050362,-0.154802,-0.977565,-0.590115,1.468850,1.215852,-0.213948,0.205398,-0.140149,-0.944667,-0.509109,1.313938,1.161571,-0.633216,0.574289,0.158101,-0.494200,-0.401104,1.335740,1.216790,-0.333788,0.703429,0.473814,-0.411429,-0.319520,1.087508,1.320009,-0.244388,0.533040,0.695066,-0.415965,-0.447550,0.836625,1.396636,-0.226343,0.312398,-0.051744,-0.921140,-0.584507,1.308044,1.152754,-0.546452,-0.161805,-0.446665,-0.689710,-0.683038,1.313724,1.078936,-0.118725,-0.323454,-0.601568,-0.720692,-0.837169,1.090942,1.004496,-0.015003,0.083823,0.764828,0.638581,-0.855750,0.829082,1.094211,-0.083270,-0.151824,-0.011521,-0.984826,-0.417693,0.634450,1.219405,0.067593,-0.152295,-0.089231,-0.981975,-0.418342,0.387591,1.177461,0.047470,-0.069380,-0.027148,-0.996090,-0.348005,0.037423,1.215379,-0.306757,0.223824,0.002770,-0.925092,-0.615390,0.628248,1.199606,0.019708,0.171041,0.031783,-0.984554,-0.582288,0.424979,1.057180,0.034635,0.420088,0.031628,-0.906271,-0.607188,0.066814,1.067214,,,,,,,,,,,,,,
9,0.075000,0.052893,0.050313,-0.012250,-0.997257,-0.515617,0.631390,1.210124,0.098413,0.057515,-0.011301,-0.993418,-0.517175,0.712410,1.201426,-0.033236,0.055697,-0.039591,-0.997109,-0.520576,1.011368,1.141397,-0.167259,0.043031,-0.123875,-0.977153,-0.550235,1.328183,1.190132,-0.134122,0.049901,-0.152618,-0.977869,-0.586933,1.469114,1.216788,-0.214064,0.203644,-0.138313,-0.945291,-0.506767,1.313947,1.162248,-0.632620,0.572052,0.161589,-0.496425,-0.398458,1.335430,1.216996,-0.333881,0.700014,0.475645,-0.415049,-0.316060,1.087014,1.319123,-0.243951,0.529765,0.695455,-0.419737,-0.442187,0.835553,1.395954,-0.226132,0.311215,-0.049767,-0.921701,-0.582196,1.308218,1.153590,-0.547044,-0.162953,-0.445310,-0.689847,-0.680958,1.314258,1.080110,-0.119233,-0.327528,-0.599621,-0.720391,-0.835558,1.091560,1.006396,-0.012659,0.087034,0.760704,0.643113,-0.853942,0.830549,1.097529,-0.084154,-0.150572,-0.010317,-0.984957,-0.416759,0.634347,1.219969,0.067496,-0.151702,-0.088626,-0.982128,-0.418016,0.387549,1.177681,0.046897,-0.069891,-0.028269,-0.996051,-0.348135,0.037295,1.215642,-0.306528,0.224458,0.003474,-0.925012,-0.614475,0.628433,1.200279,0.019063,0.171568,0.032687,-0.984445,-0.581629,0.425095,1.057892,0.034269,0.420426,0.031632,-0.906127,-0.607094,0.066954,1.067344,,,,,,,,,,,,,,
10,0.083333,0.052766,0.050015,-0.011135,-0.997291,-0.514641,0.631377,1.210735,0.098353,0.056676,-0.010393,-0.993482,-0.516021,0.712404,1.202067,-0.033238,0.054849,-0.038382,-0.997203,-0.518925,1.011369,1.142111,-0.167670,0.042482,-0.122122,-0.977327,-0.547748,1.328250,1.190918,-0.134590,0.049377,-0.150189,-0.978208,-0.583942,1.469284,1.217747,-0.214226,0.201964,-0.136509,-0.945877,-0.504364,1.313913,1.162956,-0.631924,0.569837,0.165312,-0.498628,-0.395765,1.335076,1.217252,-0.333770,0.696618,0.477205,-0.419042,-0.312629,1.086428,1.318208,-0.244424,0.525971,0.696158,-0.423055,-0.436672,0.834559,1.395450,-0.225760,0.309894,-0.047978,-0.922332,-0.579821,1.308362,1.154432,-0.548146,-0.163974,-0.443958,-0.689601,-0.678829,1.314700,1.081308,-0.119175,-0.331621,-0.597948,-0.719919,-0.833917,1.092172,1.008107,-0.011644,0.089718,0.756436,0.647780,-0.851903,0.831916,1.100850,-0.085268,-0.149017,-0.008959,-0.985111,-0.415772,0.634109,1.220534,0.067493,-0.150802,-0.088037,-0.982320,-0.417716,0.387393,1.177799,0.046665,-0.070135,-0.029729,-0.996002,-0.348282,0.037063,1.215888,-0.306068,0.225839,0.004249,-0.924825,-0.613511,0.628645,1.200937,0.018401,0.172966,0.033753,-0.984177,-0.580862,0.425170,1.058701,0.033888,0.420809,0.031634,-0.905964,-0.607011,0.067062,1.067516,,,,,,,,,,,,,,
11,0.091667,0.052567,0.050072,-0.010293,-0.997308,-0.513743,0.631330,1.211296,0.098137,0.055994,-0.009224,-0.993554,-0.514987,0.712363,1.202667,-0.033184,0.054084,-0.037257,-0.997289,-0.517231,1.011344,1.142886,-0.167028,0.042191,-0.119611,-0.977760,-0.545277,1.328291,1.191723,-0.135546,0.048944,-0.148148,-0.978409,-0.580748,1.469594,1.218432,-0.214362,0.200358,-0.134596,-0.946462,-0.501969,1.313857,1.163692,-0.631430,0.567520,0.168780,-0.500729,-0.393083,1.334671,1.217547,-0.333732,0.693126,0.478947,-0.422859,-0.309118,1.085832,1.317338,-0.243806,0.522436,0.696721,-0.426847,-0.431177,0.833429,1.394861,-0.225307,0.308799,-0.046260,-0.922898,-0.577453,1.308472,1.155290,-0.549242,-0.164930,-0.442416,-0.689492,-0.676667,1.315099,1.082473,-0.119034,-0.335440,-0.596580,-0.719308,-0.832347,1.092800,1.009835,-0.011127,0.092373,0.752738,0.651712,-0.849819,0.833178,1.104082,-0.086348,-0.147722,-0.007860,-0.985221,-0.414871,0.633894,1.221115,0.067475,-0.150022,-0.087449,-0.982493,-0.417381,0.387261,1.177930,0.046474,-0.070362,-0.031312,-0.995946,-0.348391,0.036855,1.216127,-0.305844,0.226864,0.004731,-0.924646,-0.612614,0.628766,1.201477,0.018035,0.174267,0.034797,-0.983918,-0.580058,0.425224,1.059316,0.033653,0.421282,0.031603,-0.905754,-0.606910,0.067158,1.067707,,,,,,,,,,,,,,
12,0.100000,0.052155,0.050275,-0.009504,-0.997328,-0.512904,0.631254,1.211841,0.097844,0.055518,-0.007961,-0.993620,-0.514021,0.712297,1.203284,-0.033176,0.053549,-0.036117,-0.997360,-0.515539,1.011362,1.143716,-0.166872,0.041775,-0.117796,-0.978025,-0.542817,1.328368,1.192605,-0.136081,0.048242,-0.145768,-0.978727,-0.577747,1.469756,1.219306,-0.214673,0.198499,-0.132739,-0.947045,-0.499574,1.313839,1.164523,-0.630287,0.565342,0.173006,-0.503186,-0.390383,1.334322,1.217884,-0.333458,0.688971,0.481175,-0.427311,-0.305843,1.085191,1.316455,-0.242632,0.518360,0.698072,-0.430266,-0.425641,0.832258,1.394278,-0.224782,0.307804,-0.044784,-0.923431,-0.575079,1.308624,1.156207,-0.550299,-0.165915,-0.440918,-0.689373,-0.674478,1.315485,1.083664,-0.118649,-0.338923,-0.595303,-0.718796,-0.830718,1.093393,1.011597,-0.011622,0.095253,0.750065,0.654366,-0.847733,0.834291,1.107345,-0.087444,-0.146632,-0.006985,-0.985294,-0.414033,0.633659,1.221709,0.067372,-0.148870,-0.086860,-0.982728,-0.417008,0.387115,1.178049,0.046480,-0.070679,-0.032292,-0.995892,-0.348486,0.036626,1.216320,-0.305582,0.228154,0.005125,-0.924413,-0.611775,0.628848,1.201972,0.017721,0.175788,0.035875,-0.983615,-0.579232,0.425228,1.059920,0.033398,0.421696,0.031793,-0.905564,-0.606818,0.067209,1.067911,,,,,,,,,,,,,,
13,0.108333,0.051656,0.050873,-0.009389,-0.997324,-0.512149,0.631188,1.212268,0.097398,0.055115,-0.006337,-0.993698,-0.513247,0.712239,1.203793,-0.033098,0.052966,-0.035034,-0.997433,-0.513820,1.011354,1.144551,-0.166117,0.041708,-0.115037,-0.978485,-0.540361,1.328422,1.193445,-0.137095,0.048040,-0.143916,-0.978869,-0.574492,1.470086,1.219986,-0.214732,0.196976,-0.130844,-0.947613,-0.497183,1.313798,1.165311,-0.629105,0.563184,0.177292,-0.505587,-0.387721,1.333934,1.218246,-0.333096,0.684485,0.483732,-0.431892,-0.302656,1.084491,1.315567,-0.240590,0.513964,0.699713,-0.434005,-0.420126,0.831041,1.393583,-0.224460,0.306781,-0.043313,-0.923919,-0.572710,1.308743,1.157090,-0.551176,-0.166951,-0.439406,-0.689387,-0.672295,1.315853,1.084827,-0.117983,-0.342090,-0.594454,-0.718108,-0.829090,1.093941,1.013413,-0.012850,0.097902,0.747616,0.656750,-0.845471,0.835299,1.110575,-0.088315,-0.145868,-0.006406,-0.985334,-0.413289,0.633571,1.222257,0.067241,-0.147911,-0.086145,-0.982945,-0.416580,0.387100,1.178211,0.046081,-0.071282,-0.033019,-0.995844,-0.348609,0.036509,1.216536,-0.305433,0.229105,0.005258,-0.924226,-0.611008,0.628804,1.202279,0.017635,0.176882,0.036963,-0.983380,-0.578398,0.425139,1.060307,0.033426,0.421962,0.032063,-0.905430,-0.606749,0.067174,1.068067,,,,,,,,,,,,,,
14,0.116667,0.051203,0.050820,-0.008464,-0.997358,-0.511146,0.631124,1.212646,0.096837,0.054719,-0.005377,-0.993780,-0.512098,0.712186,1.204252,-0.032965,0.052629,-0.033895,-0.997494,-0.512132,1.011362,1.145380,-0.165567,0.041623,-0.112780,-0.978844,-0.537917,1.328497,1.194240,-0.137980,0.047665,-0.141854,-0.979064,-0.571383,1.470325,1.220660,-0.214878,0.195430,-0.128889,-0.948168,-0.494794,1.313770,1.166076,-0.627754,0.561047,0.181585,-0.508113,-0.385057,1.333543,1.218578,-0.333100,0.680295,0.485442,-0.436566,-0.299508,1.083803,1.314708,-0.238935,0.510860,0.699843,-0.438352,-0.414451,0.829792,1.393071,-0.223906,0.305820,-0.041768,-0.924443,-0.570338,1.308886,1.157912,-0.552136,-0.168257,-0.437712,-0.689380,-0.670100,1.316247,1.085920,-0.117465,-0.345191,-0.593586,-0.717427,-0.827484,1.094498,1.015300,-0.014462,0.100884,0.745595,0.658560,-0.843260,0.836264,1.113812,-0.089033,-0.145137,-0.005371,-0.985383,-0.412282,0.633320,1.222635,0.067215,-0.146996,-0.085460,-0.983143,-0.416103,0.386906,1.178309,0.046211,-0.071628,-0.033926,-0.995783,-0.348651,0.036229,1.216755,-0.305009,0.230289,0.005717,-0.924069,-0.610010,0.628929,1.202657,0.017457,0.178474,0.038143,-0.983050,-0.577479,0.425137,1.060848,0.033177,0.422439,0.032164,-0.905213,-0.606652,0.067232,1.068286,,,,,,,,,,,,,,
15,0.125000,0.050404,0.051487,-0.008209,-0.997367,-0.510236,0.631093,1.213099,0.096439,0.054598,-0.004132,-0.993832,-0.511148,0.712169,1.204836,-0.032737,0.052410,-0.032686,-0.997554,-0.510448,1.011385,1.146247,-0.165832,0.041636,-0.111002,-0.979002,-0.535439,1.328598,1.195010,-0.138499,0.047636,-0.139594,-0.979317,-0.568377,1.470460,1.221527,-0.214982,0.193988,-0.126949,-0.948702,-0.492367,1.313757,1.166829,-0.626773,0.559053,0.185182,-0.510220,-0.382369,1.333164,1.218920,-0.333247,0.676127,0.487083,-0.441078,-0.296306,1.083191,1.313976,-0.237323,0.507181,0.700421,-0.442556,-0.408725,0.828633,1.392572,-0.223593,0.304792,-0.040451,-0.924917,-0.567926,1.309053,1.158705,-0.552737,-0.169625,-0.435946,-0.689681,-0.667870,1.316629,1.086987,-0.117060,-0.347965,-0.592826,-0.716781,-0.825861,1.095008,1.017327,-0.016238,0.104219,0.744011,0.659790,-0.841073,0.837144,1.117015,-0.090105,-0.144516,-0.004787,-0.985380,-0.411385,0.633237,1.223224,0.067174,-0.146138,-0.084615,-0.983347,-0.415545,0.386916,1.178414,0.045711,-0.072133,-0.034376,-0.995754,-0.348722,0.036132,1.216981,-0.304735,0.231652,0.006252,-0.923815,-0.609087,0.628950,1.202973,0.017298,0.179494,0.039266,-0.982823,-0.576627,0.425077,1.061265,0.033124,0.422694,0.032432,-0.905086,-0.606580,0.067230,1.068414,,,,,,,,,,,,,,
16,0.133333,0.049924,0.051539,-0.007288,-0.997396,-0.509233,0.631076,1.213499,0.095952,0.054248,-0.003220,-0.993901,-0.509998,0.712162,1.205321,-0.032687,0.052079,-0.031659,-0.997606,-0.508783,1.011343,1.147073,-0.165486,0.041595,-0.109215,-0.979263,-0.533093,1.328608,1.195848,-0.139183,0.047471,-0.137240,-0.979561,-0.565500,1.470572,1.222290,-0.214921,0.192327,-0.124808,-0.949338,-0.490071,1.313679,1.167636,-0.625447,0.556976,0.189192,-0.512641,-0.379782,1.332695,1.219253,-0.332984,0.671534,0.489150,-0.445978,-0.293260,1.082461,1.313200,-0.235363,0.502707,0.701560,-0.446882,-0.403044,0.827494,1.392044,-0.223175,0.304020,-0.038749,-0.925345,-0.565645,1.309128,1.159567,-0.553260,-0.170836,-0.434351,-0.689969,-0.665739,1.317014,1.088091,-0.116370,-0.350765,-0.592060,-0.716161,-0.824278,1.095515,1.019295,-0.018031,0.107658,0.743397,0.659883,-0.838918,0.837964,1.120308,-0.091223,-0.143581,-0.004129,-0.985417,-0.410380,0.633032,1.223645,0.067313,-0.145030,-0.083689,-0.983581,-0.414902,0.386810,1.178330,0.045538,-0.072493,-0.035269,-0.995704,-0.348759,0.035927,1.217171,-0.304296,0.232972,0.006962,-0.923623,-0.608086,0.629120,1.203353,0.017054,0.180820,0.040359,-0.982540,-0.575803,0.425118,1.061790,0.032876,0.423091,0.032299,-0.904914,-0.606504,0.067327,1.068584,,,,,,,,,,,,,,
17,0.141667,0.049257,0.051622,-0.006666,-0.997429,-0.508248,0.631054,1.213850,0.095405,0.053962,-0.002173,-0.993972,-0.508917,0.712152,1.205786,-0.032537,0.051834,-0.030564,-0.997657,-0.507102,1.011336,1.147912,-0.165789,0.041829,-0.106928,-0.979454,-0.530691,1.328662,1.196636,-0.139685,0.047871,-0.135284,-0.979742,-0.562438,1.470753,1.223200,-0.215054,0.190746,-0.122967,-0.949867,-0.487717,1.313634,1.168403,-0.624093,0.554961,0.193069,-0.515025,-0.377167,1.332313,1.219582,-0.333065,0.667204,0.490669,-0.450722,-0.290218,1.081834,1.312477,-0.233528,0.499282,0.701538,-0.451693,-0.397331,0.826375,1.391581,-0.222836,0.303164,-0.037261,-0.925769,-0.563306,1.309247,1.160377,-0.553833,-0.172091,-0.432611,-0.690291,-0.663556,1.317396,1.089150,-0.115724,-0.353638,-0.591317,-0.715467,-0.822700,1.096048,1.021274,-0.019698,0.111164,0.743099,0.659590,-0.836715,0.838810,1.123610,-0.092331,-0.142881,-0.003652,-0.985417,-0.409395,0.632881,1.224020,0.067471,-0.143951,-0.082682,-0.983814,-0.414200,0.386759,1.178194,0.045392,-0.072950,-0.035875,-0.995656,-0.348790,0.035771,1.217327,-0.303894,0.233830,0.007519,-0.923534,-0.607100,0.629227,1.203680,0.016918,0.182042,0.041428,-0.982272,-0.574992,0.425107,1.062248,0.032717,0.423472,0.032416,-0.904738,-0.606435,0.067376,1.068768,,,,,,,,,,,,,,
18,0.150000,0.048709,0.051664,-0.006163,-0.997457,-0.507196,0.631018,1.214126,0.094704,0.053763,-0.001257,-0.994052,-0.507788,0.712126,1.206154,-0.032348,0.051717,-0.029413,-0.997704,-0.505453,1.011323,1.148745,-0.166017,0.041840,-0.104842,-0.979641,-0.528293,1.328716,1.197390,-0.140038,0.047701,-0.133302,-0.979972,-0.559433,1.470903,1.224054,-0.214975,0.189432,-0.121101,-0.950387,-0.485363,1.313581,1.169149,-0.622919,0.552490,0.196993,-0.517610,-0.374577,1.331912,1.219943,-0.332421,0.662730,0.492846,-0.455399,-0.286952,1.081242,1.311679,-0.231797,0.494368,0.702517,-0.456442,-0.391724,0.825348,1.391062,-0.222547,0.302536,-0.035683,-0.926105,-0.560964,1.309367,1.161147,-0.554519,-0.173636,-0.430725,-0.690532,-0.661336,1.317817,1.090127,-0.115386,-0.356773,-0.590262,-0.714836,-0.821095,1.096594,1.023293,-0.020784,0.115015,0.743255,0.658720,-0.834577,0.839631,1.127013,-0.093326,-0.142270,-0.002834,-0.985414,-0.408343,0.632740,1.224310,0.067654,-0.143255,-0.081832,-0.983974,-0.413594,0.386708,1.178052,0.045192,-0.073221,-0.036289,-0.995630,-0.348791,0.035637,1.217451,-0.303304,0.234880,0.008296,-0.923455,-0.606049,0.629296,1.203941,0.016734,0.183197,0.042497,-0.982015,-0.574209,0.425003,1.062699,0.032720,0.423704,0.032717,-0.904618,-0.606390,0.067331,1.068911,,,,,,,,,,,,,,
19,0.158333,0.048293,0.051671,-0.005539,-0.997481,-0.506218,0.631026,1.214415,0.094039,0.053595,-0.000299,-0.994125,-0.506712,0.712142,1.206516,-0.032140,0.051656,-0.028228,-0.997748,-0.503830,1.011305,1.149558,-0.166158,0.042271,-0.102413,-0.979855,-0.525905,1.328767,1.198112,-0.140722,0.048251,-0.131528,-0.980087,-0.556353,1.471142,1.224856,-0.214720,0.188310,-0.119035,-0.950929,-0.483016,1.313520,1.169867,-0.621620,0.550476,0.200654,-0.519907,-0.372003,1.331455,1.220307,-0.332037,0.658186,0.494644,-0.460293,-0.283947,1.080568,1.311033,-0.229496,0.489827,0.703269,-0.461318,-0.386061,0.824397,1.390666,-0.222280,0.301696,-0.034030,-0.926506,-0.558629,1.309484,1.161881,-0.555182,-0.175055,-0.428797,-0.690842,-0.659154,1.318242,1.091116,-0.114942,-0.359995,-0.589411,-0.713993,-0.819567,1.097186,1.025305,-0.021945,0.118930,0.743177,0.658075,-0.832335,0.840495,1.130425,-0.094347,-0.142013,-0.002087,-0.985356,-0.407364,0.632620,1.224607,0.067875,-0.142963,-0.081032,-0.984067,-0.413044,0.386682,1.177902,0.045023,-0.073508,-0.036542,-0.995607,-0.348793,0.035539,1.217561,-0.303322,0.235597,0.008675,-0.923263,-0.605073,0.629432,1.204223,0.016101,0.184207,0.043170,-0.981807,-0.573296,0.425147,1.062954,0.032571,0.424237,0.032892,-0.904368,-0.605873,0.067502,1.068597,,,,,,,,,,,,,,
20,0.166667,0.047160,0.052690,-0.005659,-0.997481,-0.505436,0.631045,1.214863,0.093795,0.053696,0.001077,-0.994142,-0.505951,0.712178,1.207147,-0.032011,0.051585,-0.027181,-0.997785,-0.502238,1.011323,1.150388,-0.166065,0.042454,-0.100854,-0.980025,-0.523636,1.328838,1.198899,-0.141225,0.048381,-0.129250,-0.980311,-0.553616,1.471249,1.225626,-0.214578,0.187011,-0.117092,-0.951458,-0.480785,1.313497,1.170647,-0.620114,0.548210,0.204558,-0.522572,-0.369539,1.331067,1.220700,-0.331823,0.653686,0.496263,-0.465093,-0.280973,1.079989,1.310394,-0.228137,0.485662,0.703520,-0.465989,-0.380419,0.823475,1.390231,-0.222040,0.301352,-0.032265,-0.926739,-0.556408,1.309619,1.162677,-0.555838,-0.176526,-0.426953,-0.691082,-0.657013,1.318742,1.092072,-0.114896,-0.363605,-0.588035,-0.713306,-0.818021,1.097819,1.027274,-0.021739,0.123253,0.743335,0.657107,-0.830251,0.841436,1.133890,-0.095966,-0.142242,-0.001852,-0.985167,-0.406603,0.632661,1.225257,0.068061,-0.143101,-0.080181,-0.984104,-0.412525,0.386877,1.177779,0.044232,-0.073981,-0.036070,-0.995625,-0.348847,0.035653,1.217651,-0.303167,0.236195,0.008944,-0.923159,-0.604269,0.629429,1.204469,0.016033,0.184866,0.044158,-0.981640,-0.572544,0.425099,1.063253,0.032531,0.424495,0.032977,-0.904245,-0.605811,0.067515,1.068694,,,,,,,,,,,,,,
21,0.175000,0.045706,0.053806,-0.005455,-0.997490,-0.503651,0.631148,1.215555,0.092760,0.053874,0.003517,-0.994224,-0.504137,0.712304,1.208076,-0.031739,0.051696,-0.025032,-0.997844,-0.498974,1.011399,1.152049,-0.166496,0.043323,-0.096812,-0.980321,-0.519002,1.329019,1.200456,-0.142085,0.049421,-0.125562,-0.980614,-0.547805,1.471583,1.227346,-0.214394,0.184992,-0.113548,-0.952323,-0.476216,1.313484,1.172214,-0.616981,0.544041,0.212420,-0.527477,-0.364583,1.330362,1.221639,-0.331984,0.645084,0.498332,-0.474677,-0.275301,1.078799,1.309243,-0.225654,0.479172,0.702172,-0.475845,-0.369126,0.821665,1.389551,-0.221056,0.300370,-0.028973,-0.927401,-0.551854,1.309930,1.164237,-0.557867,-0.179172,-0.422960,-0.691221,-0.652654,1.319673,1.093995,-0.115099,-0.371424,-0.584990,-0.711747,-0.815041,1.099238,1.031003,-0.020919,0.132912,0.744444,0.653988,-0.826087,0.843418,1.140787,-0.098578,-0.142004,-0.000356,-0.984945,-0.404842,0.632719,1.226174,0.068587,-0.143529,-0.078843,-0.984113,-0.411676,0.387188,1.177525,0.042991,-0.074936,-0.035248,-0.995637,-0.348869,0.035863,1.217881,-0.302360,0.237355,0.009870,-0.923116,-0.602461,0.629578,1.204936,0.015719,0.186302,0.046076,-0.981286,-0.571084,0.425012,1.063984,0.032411,0.425019,0.033317,-0.903990,-0.605666,0.067545,1.068898,,,,,,,,,,,,,,
22,0.183333,0.045706,0.053806,-0.005455,-0.997490,-0.503651,0.631148,1.215555,0.092760,0.053874,0.003517,-0.994224,-0.504137,0.712304,1.208076,-0.031739,0.051696,-0.025032,-0.997844,-0.498974,1.011399,1.152049,-0.166496,0.043323,-0.096812,-0.980321,-0.519002,1.329019,1.200456,-0.142085,0.049421,-0.125562,-0.980614,-0.547805,1.471583,1.227346,-0.214394,0.184992,-0.113548,-0.952323,-0.476216,1.313484,1.172214,-0.616981,0.544041,0.212420,-0.527477,-0.364583,1.330362,1.221639,-0.331984,0.645084,0.498332,-0.474677,-0.275301,1.078799,1.309243,-0.225654,0.479172,0.702172,-0.475845,-0.369126,0.821665,1.389551,-0.221056,0.300370,-0.028973,-0.927401,-0.551854,1.309930,1.164237,-0.557867,-0.179172,-0.422960,-0.691221,-0.652654,1.319673,1.093995,-0.115099,-0.371424,-0.584990,-0.711747,-0.815041,1.099238,1.031003,-0.020919,0.132912,0.744444,0.653988,-0.826087,0.843418,1.140787,-0.098578,-0.142004,-0.000356,-0.984945,-0.404842,0.632719,1.226174,0.068587,-0.143529,-0.078843,-0.984113,-0.411676,0.387188,1.177525,0.042991,-0.074936,-0.035248,-0.995637,-0.348869,0.035863,1.217881,-0.302360,0.237355,0.009870,-0.923116,-0.602461,0.629578,1.204936,0.015719,0.186302,0.046076,-0.981286,-0.571084,0.425012,1.063984,0.032411,0.425019,0.033317,-0.903990,-0.605666,0.067545,1.068898,,,,,,,,,,,,,,
